"Variable_ID","LIVER 3","LIVER 4","WAT 3","WAT 5","SMALL INT 1","SMALL INT 3","SMALL INT 4","SMALL INT 5","LARGE INT 4","LARGE INT 5","HEART 1","HEART 2","HEART 4","HEART 5","LUNG 2","LUNG 3","LUNG 4","LUNG 5","MUSCLE 3","MUSCLE 4","MUSCLE 5","SKIN 2","SKIN 3","SKIN 4","SKIN 5","KIDNEY COR 1","KIDNEY COR 3","KIDNEY COR 4","KIDNEY MED 1","KIDNEY MED 2","KIDNEY MED 4","KIDNEY MED 5","SPLEEN 1","SPLEEN 4","SPLEEN 5","HF LIVER 1","HF LIVER 2","HF LIVER 3","HF LIVER 4","HF LIVER 5","HF WAT 2","HF WAT 3","HF WAT 5","HF SMALL INT 1","HF SMALL INT 2","HF SMALL INT 3","HF SMALL INT 4","HF SMALL INT 5","HF LARGE INT 1","HF LARGE INT 3","HF LARGE INT 4","HF HEART 1","HF HEART 2","HF HEART 3","HF HEART 4","HF LUNG 1","HF LUNG 2","HF LUNG 3","HF LUNG 4","HF LUNG 5","HF MUSCLE 1","HF MUSCLE 2","HF MUSCLE 3","HF MUSCLE 4","HF MUSCLE 5","HF SKIN 1","HF SKIN 2","HF SKIN 3","HF SKIN 4","HF SKIN 5","HF KID CORTEX 2","HF KID CORTEX 3","HF KID CORTEX 4","HF KID CORTEX 5","HF KID MED 1","HF KID MED 2","HF KID MED 3","HF KID MED 4","HF KID MED 5","HF SPLEEN 1","HF SPLEEN 2","HF SPLEEN 3","HF SPLEEN 5","LIVER 1","WAT 1","LARGE INT  1","LUNG 1","MUSCLE 1","SKIN 1","KID CORTEX 1","KID MED 1","LIVER 2","WAT 2","SMALL INT 2","LARGE INT  2","KID CORTEX 2","KID MED 2","SPLEEN 2","WAT 4","LARGE INT  4","KID CORTEX 4","KID MED 4","HF WAT 1","HF WAT 4","HF LARGE INT 2","HF LARGE INT 5","HF HEART 5","HF KID CORTEX 1","HF SPLEEN 4","LIVER 5","LARGE INT 1","LARGE INT 2","LARGE INT 3","HEART 3","MUSCLE 2","KIDNEY COR 2","KIDNEY COR 5","SPLEEN 3"
"5,6-Dihydrouridine",0.649920193974247,0.431014799944091,1.37310212453186,1.69518269206974,0.394174296028756,1.04924012590177,0.244464441394243,1.25299652270207,0.285270782048221,0.558965671579128,1.18195427171806,0.70042600185428,0.300331755408824,0.628024579125619,-0.0535581286055916,1.14950757620378,0.229345129818088,0.984988224738665,0.452389658254451,0.336038041184126,0.963970638804412,0.478160824044078,0.696867784214901,0.20651476187305,1.54005096604958,0.211862463423302,1.52785137333399,0.610731679553404,0.235441850230741,1.05608224496249,0.295122123600634,1.10120377236503,0.313563445608477,0.669530602496917,0.774509392927269,0.989941825486583,0.570986669707106,0.662446089622306,0.733044193336955,1.12652733059949,1.36089377526331,1.03597938589343,1.86441286894645,1.11666855346807,0.978612353266421,1.095275015994,0.813062828630824,0.725251402365023,1.68420305083714,0.994242499806134,0.584213293906725,1.93164408951428,1.34709164733237,1.54144182424109,0.840773879778664,1.80764022957385,0.52035019481948,1.31780561103112,0.988117022457452,0.407979679768455,2.11232454924833,0.799701222558073,1.1459646100794,1.18844839444003,1.67550301088757,1.54039104545268,0.699170947868668,1.33438028113353,0.932866397454672,0.850336188314798,1.463555916421,0.953567507418743,1.83543800197713,1.66624367995553,2.09950100016144,0.766547153493308,0.844392191707359,0.58033646496577,2.37573512189921,1.86072365636619,1.84680414175201,0.557665148100435,1.06494443045862,0.478056852487357,0.156716010688392,0,-0.483887362201442,0.841438347522202,-0.13092283496334,0,0,0.376673046658643,0.559144783614507,-0.181316673639993,0,0,0,0.754377799613641,-0.113401868604718,0,0,0,1.070301878,0.12807182,0.159625112,0.534246752,0.329839077,0.925260446,0.10391196,0.145795865,0.412917885,-0.375218219,-0.452132611,0.309947973,2.482303069,-0.027407938,0.030287991,-1.189792386
"5,6-Dihydroxyprostaglandin F1a",1.75377838680766,0.47410455344544,1.45534531482818,1.20110097946194,1.12781601420454,1.25984604336268,0.997853772430218,0.739501683059524,1.03719888435945,0.433121724665329,1.34214850445147,-0.36256276479181,0.87844365827082,0.90653081997951,0.261082466038101,1.33730515811788,0.768038757366295,1.44507151619305,0.522447783716643,1.50912549453125,0.489599095762659,-0.925293526859436,1.06953872189881,0.74461262706285,1.44733227050752,1.14559684308993,2.66249663305939,1.53714906829766,1.11898048988582,-0.593682933743676,1.0834331401474,1.48293524219785,0.378476339543876,1.90231783791521,0.17603591893286,0.993749437524742,-0.00690506897963566,0.453403584789358,1.15956993468379,0.461804076471247,1.57329738967448,0.826837023501484,1.01587878054415,0.453645517883621,1.67302097742628,1.07983911178423,0.400730284194807,1.35112980116921,1.47304036445368,1.73815456414851,0.666463878094005,1.20057489635824,1.43647194476547,1.38382768738847,0.955620289151901,3.69134050069031,0.751311466677524,1.56586898168652,0.744026987851615,0.40746572303456,1.10643152972372,0.979766282410145,0.927563746410337,1.24517142922209,0.827577187334451,0.956470056204341,1.14011191910798,1.10491274279794,0.982082814448733,0.4659813938579,1.6154187127121,0.781472173206806,-0.68355996302793,0.881719402832317,1.29656934355835,0.904211722845956,0.688290938117256,-1.21775479056787,1.44349101697519,0.926317256964338,2.29212335180933,0.486255274098198,1.22300711977111,-0.4680733497886,0.251102343500243,0,0.55752317598831,0.503933877471347,1.33883701832316,0,0,-1.38280894315399,-1.00607057093488,-0.115245714173938,0,0,0,0.517052574296276,0.882028231140769,0,0,0,-0.032479702,0.208514223,0.784241618,-0.492509937,-0.131955941,-0.036902675,0.337005852,-0.746791144,0.245836083,-0.136088301,0.211563333,0.509933482,0.182733313,0.019914669,0.750332891,-0.194258062
"5-{5-[(2S)-1-(Cyclopropylmethyl)-2-pyrrolidinyl]-1,2,4-oxadiazol-3-yl}-N-(2-methoxyethyl)-2-pyridinamine",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,0.197530698080677,0.644922797998615,0.448186660798061,0.818525446821526,1.2565914634158,1.45279789717259,1.40757299572395,1.1728492780377,1.72469650786905,0.677385299165221,1.73071599227065,0.82563997640025,0.546383888095781,2.36766468547536,1.61675714532728,0.576910037146506,2.42029940563237,0.916138315746871,1.7278596843232,0.745014714202209,1.32458222969436,0.537407143859048,1.13495133432144,0.877144157124954,0.720698784391476,3.20746587963939,0.877612896792642,1.53400825839967,1.35326794727948,0.984435161787044,2.50097039699786,0.539411738248353,1.70964380099062,1.10399644935997,0.793951559034653,0.653487440331903,1.04521569456502,1.53890460216034,0.930516461658727,2.95378453606795,0.0322150416757735,0.927522841171547,0.368667332798304,1.50147618296058,2.17367633855593,2.00645532082912,0.793343226476068,0.37713127023171,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,2.27092825,0.361812503,0.320050168,-0.053303315,0.099164419,1.948959171,0.42008611,0,0,0,0,0,0,0,0,0
"5-Aminolevulinate",0.731314411710424,0.784863188531049,1.11634398817223,1.45230748881485,0.545368899419714,1.08714319802434,0.0923628213201923,1.31524418208244,0.789004893850632,0.460123755427839,1.00344887997345,0.362856731020575,0.625254486861238,0.409046196709346,0.32764576442622,1.18548086876273,0.334650698996204,1.06922217264228,0.233672538141395,0.699350334115235,0.730784341893119,0.654686066260213,0.503436324829407,0.645228205549077,1.30336722863365,0.748997418285903,1.59093423685543,0.936997414718738,0.743701477020889,0.774378751755674,0.572749547780561,0.926527799653113,0.517424976758342,1.46790427169125,0.590115184335853,0.522156265912959,-1.29287011580059,0.533925881617709,1.0560312489161,1.05388971133924,1.61282717706059,0.843994039266521,1.09977565935873,0.736466934849895,1.20667663647221,1.09729919112399,1.02422096253214,0.789228636861361,0.861991625065065,1.0589643242582,0.71996478388778,0.891308180921737,1.2056028975089,1.478118645578,1.44156358436406,1.50285243203147,0.577366232785581,1.5307865849238,0.850237772015795,0.550807150747534,1.15873962577873,1.01327764026228,0.945480284304489,1.58823092601303,0.911413925344983,0.502872779231603,1.05247332239574,1.0862893469644,1.77535001319831,0.970011415587759,1.6302458908992,0.765213044347331,0.965206318145628,1.09768531850607,1.30498179369906,0.9176526520906,0.673542889258933,-0.0408454505117173,1.7001216371131,0.786711629502457,1.96891524945772,0.486686809296998,0.732208105327721,0.216844913793887,0.674573189794366,0,-0.692675396146674,0.346607834524152,0.0908754443676073,0,0,0.397682521844981,0.447319490700609,-0.281337562824269,0,0,0,-0.679404458519302,0.194888865354875,0,0,0,0.024866759,0.695027866,0.867628566,0.207526174,0.230070593,-0.02682193,0.650479996,-0.595019188,-1.827294782,-1.369543622,0.492830657,0.035674734,-1.775158047,-0.614614376,-0.299196354,-1.06754437
"5B-Cyprinol Sulfate",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,-3.91231277662,0.486577470150056,-1.24817640194476,0.583808749461661,-2.19121171213527,3.0732013365944,0.531106837753082,0.791119632704632,1.04954621853723,3.09071364208849,0.818237151106202,0.509007916363024,0.0408567265643237,-0.521791118142314,0.379503564468631,0.406951742493273,1.4309061154898,2.17906540593412,-2.79998050192182,0.446249955404238,1.4849713132794,0.462760759817037,1.50326009601223,3.8840740337564,0.404692017005549,1.21618667868301,2.25130911713646,0.618741912125884,1.28408027173918,0.602979156285686,1.0710434891134,1.86983072914077,0.982518115746344,0.519546014517626,0.796264610441181,2.40543357813112,1.14252363609968,1.57201285044303,0.993378591923609,1.85928571158493,1.62036511186709,1.01578724257087,0.392300401403433,1.57617476408963,1.35035617934768,2.15409423564194,0.358770253230354,0.569077215133147,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,0.087847166,0.263693231,2.387879927,-0.236930885,0.173094194,0.637407439,-0.061074356,0,0,0,0,0,0,0,0,0
"5-Butyl-2-(4-chlorophenyl)-6-(methoxymethyl)pyrimidin-4-ol",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,1.14651842198225,0.398590267365511,0.609308425748862,0.875124441904974,0.947375341409142,1.17169428505033,0.0235587822003495,1.05482771642415,0.401650151666005,0.707905554790779,0.772535057161948,0.776674180761728,0.756250618464177,1.35896533663587,0.864675114136031,0.867064622066697,0.903082494186645,0.981248341621291,1.03126338758764,0.908448913840009,1.40827628477415,0.566553700337009,0.829554219398573,0.889088118387412,0.650366773642411,0.707386556379012,0.639307447604544,0.0887252650033173,1.34894728943725,0.86649820298245,1.16031884892101,0.407055646138147,1.02004029874727,1.29607723966617,0.734593608378118,1.15183655132583,0.461706651823836,1.69141052987197,0.862496928126413,1.23509117750757,0.48397161028753,0.398243570061926,0.477527911030168,1.42064909958757,0.936914237430527,1.50020272811439,0.623121979820946,0.592312931327551,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,-0.469961062,0.355685114,0.050261194,0.055006977,0.083301456,-0.110572736,0.54789112,0,0,0,0,0,0,0,0,0
"5-Carboxy-2'-Deoxyuridine",1.16414780940822,0.761788578395622,1.5270155077751,-0.547100717337638,0.641678175068678,1.01341291415628,0.424201565960717,-1.2823093078886,1.13904806239727,-1.2169461217483,1.56055943930636,0.644484331241654,0.825899399150083,0.794063784289292,1.04506926511477,-0.159377965125264,0.203600376101537,-0.958277741748004,0.58349939602988,0.402658160266639,-1.18886241231853,1.59642601588334,0.796232577624622,0.732499618467664,-1.36276722235693,0.574894737672242,0.513210551952856,1.045621356663,0.578958217117986,1.75191502782113,0.665180293506813,1.08779638707983,0.586413036847303,0.815162940153501,-0.812533297622229,1.26427476055737,-2.55647387662461,1.30330731533342,1.04496760297556,0.905046329804401,1.14963777314926,1.07336823549491,1.18742256087854,0.826009579569984,0.871030373293228,4.05103440346738,0.754251191630602,0.575678546428892,1.77011797688329,0.900840170941393,0.426204923333097,0.764504535762512,-2.33084465506827,1.31128676358041,0.615515027082847,1.74464789064083,0.401697261312422,1.12684878734148,1.01490572278994,-0.351283254539338,1.56029038543247,0.620609050467543,1.1850086227374,1.00516406317749,0.998997997887077,0.549421773523878,0.215990908442789,4.60321841528405,1.28108922196419,0.702835972295773,0.397729537334292,2.63717884618815,1.78130263295418,0.812825651121949,1.15890931727811,-0.199631088084748,2.37153319029341,0.541693982912375,1.36162510693147,0.816369941046352,1.45557753043019,3.07730042426892,0.481359202625237,0.182845367624819,1.06751305698163,0,0.835132376093629,0.0991927324596872,0.744489367948255,0,0,0.667902251182846,1.16496237209107,0.081966996984697,0,0,0,0.345465354029297,-0.0568709837212887,0,0,0,0.465095265,-0.131854894,-4.788413289,-0.163428275,0.225193215,-0.201862419,-0.002220712,-1.98588696,0.005425798,-0.41152234,0.630466174,-1.301854582,0.248109061,-0.075367281,0.004998173,-0.511272424
"5-Chloro-1,3-Dihydro-1-(4-Piperidinyl)-2H-Benzimidazol-2-One",-0.190131489590169,0.845591347906925,1.87524470392733,1.7074197199933,0.405458129487422,1.43184056708544,0.356619970493646,0.566525515386314,0.882160832457887,0.530119349930844,1.09026344189736,1.9272678367069,0.31183785777894,0.555739409372844,0.586086135637457,0.794899282209433,0.423400008653022,1.37288527473749,0.880135319633176,0.585366632369166,0.975719500723844,-0.0135925354963723,0.872204350132189,0.851338070049065,1.50714612011492,0.79461969436077,2.06696720321963,0.927481332248781,0.786871188470893,-0.0178769198003006,0.564652082494852,1.3924527881147,0.357575890784677,1.72174414841648,0.617377268264569,0.547269154336302,0.599245055515335,0.525147262707783,0.826331952842466,0.897265163772756,1.87773740003744,0.753128026411022,1.09929037650746,0.594140986215349,0.72644643407158,1.1137031644074,0.453085171178699,0.680711185251171,0.899840618793757,0.885162714566495,0.367145561682912,0.813130224143098,0.748038313530254,1.27181448040802,0.567276951098637,1.55981290351934,0.331355089782388,1.43400954818371,0.837363871778905,0.588622790626298,1.01377680667801,1.23785515175139,0.850591733468413,0.926104986763281,0.91092899036483,0.568309330860545,0.554951000423135,1.03887368971111,0.911747361468249,0.639281796526521,1.44290914119927,1.00775483032387,1.45653818262375,1.00881232023452,1.32945663607443,0.747830723341639,0.893543489579064,0.309873184976096,1.59451454356415,0.804159181323086,1.66820888668637,0.451435126956395,0.540847698645314,1.08587284025163,-0.0802791285681075,0,0.854357150410566,0.179425005150367,-0.071592207263659,0,0,-0.353463932130961,0.743479415388705,0.427077901999371,0,0,0,-0.854369952729742,0.0981673402250051,0,0,0,-0.134059015,-0.243973403,0.342858092,-0.365028266,-0.077534297,0.002506582,-0.186440936,0.862921488,0.880079937,-3.791934157,-1.38733667,-0.5492057,-2.512471644,-3.787472396,0.579659434,0.607775884
"5-Hexyltetrahydro-2-Oxo-3-Furancarboxylic Acid",1.0308075596901,-0.0408736061411334,1.47584747601152,1.5389735925183,-1.08170146729307,0.936626941883599,0.703266727147755,1.04499307703683,0.971385004518107,-0.740127219734217,-0.417963008179629,1.76078575343724,1.05761966938661,0.588661878489995,0.260176609308024,0.832712214901405,-0.15047311901196,0.384073544979149,0.539912366197611,1.08230294266832,0.813993115450495,0.4627776984409,0.880322277416157,0.132975513790524,1.3094234535186,-0.860242768105109,1.51619103331924,0.906918486699331,-0.779029094032758,0.363468315704201,0.547154658682294,1.30067747373176,0.351440229041254,1.15302609650049,-0.830327915334161,2.05780975190477,-0.301446935998005,0.331513794805449,0.940473160028308,1.06449340788041,1.26979955483353,0.329898944316538,1.22830413412987,-1.66940498706965,0.824006603131392,1.18928583325895,0.670477659997946,0.643307891085665,0.818484487706276,1.10749022200468,0.797613663148166,0.905474678945427,0.721986147518562,-1.51836154855787,0.861321176069252,1.71809564002931,1.29797635494462,1.3450191402915,-1.58697921512747,0.478640327571781,0.907019531682621,0.722476141905194,0.408626767585149,1.37205807871843,1.03985026551082,0.494583734328697,1.09249973797277,1.15982921865263,0.777166735596029,0.761935500256287,1.50192577601155,0.837675833308072,1.74279739311151,0.781926784678665,0.966425773325462,0.801329669854525,0.739271180192588,0.514208476367636,1.32490822393555,0.746590168253571,1.71902488810912,0.48854391034826,0.622109996625664,-0.106033752806473,-1.73495943521824,0,0.327195312563453,0.539392676361306,-1.49939532543604,0,0,-0.572163823202969,-0.479974673844985,0.0967025656440497,0,0,0,0.331867836586118,0.519845501999585,0,0,0,-0.251099251,0.388459937,-0.88451337,-0.367192747,0.09886449,-0.432517875,0.023384445,0.016040383,0.177032427,-0.322541462,-0.120907038,0.001681794,0.05088205,-0.70922293,0.406547306,0.282629506
"5-Hydroxy-6-methoxycoumarin 7-glucoside",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,0.871183425995332,-0.183848373859232,0.19397358413961,1.01167682438781,1.09884311757946,0.469640348829335,0.808822510437697,0.626913233958533,0.154408718354857,0.31472414582682,1.44307314298506,0.817796290072603,0.934040768521659,0.811314573360269,1.08945131058888,0.486712447227604,0.580845773628573,0.377123417826238,1.70138256887377,0.172861293064741,1.69202383363764,0.520513198063559,1.30088398959754,0.88595418344699,0.665001175854519,0.895255528517416,0.044141567798462,0.908751750759569,1.35655900279304,0.438890467578269,0.459470104753369,0.355133490506848,1.25879898335939,1.062076247115,0.254864893583955,0.780315876672135,1.1081295603586,1.80314172984737,0.597653032801053,1.39053489311982,0.14718580803108,0.984589660347963,0.557282994772617,1.10593715587624,0.441458514389785,0.755830138967444,0.520897806867926,0.04860683504653,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,-0.263996374,0.36647975,-1.010157557,-0.444532127,-0.543562417,0.075697427,-0.472506064,0,0,0,0,0,0,0,0,0
"5-Hydroxy-6-Methoxycoumarin 7-Glucoside",1.11714577540471,0.617268267267622,1.7792703302418,1.38696031167032,0.20442602839639,0.964539013005705,0.088382503892983,0.71233122275463,0.768945767522481,0.535862703897649,0.505903046569452,0.576350778092107,0.632152425110618,0.751192956921853,0.577237846246896,0.64084434212774,0.317433533382959,0.276237736922971,0.79838040851421,0.71455652877344,0.668044028976336,0.542613522335347,1.01165733742499,0.314779358505291,1.41266439450661,-0.242782586059662,1.22114141318847,-0.056554831787895,-0.19476236768561,1.16816681321515,-0.272688146882771,0.771872177197959,0.348465700935325,0.912704784336186,0.138239213097493,0.807109742812311,-0.294031298024705,1.12983526123506,0.863456647087736,1.27269071177896,1.22471779757987,1.25424337786635,2.72423946992431,0.7038496096038,0.517657658426544,-0.61657890095797,0.712843623064584,1.18713807540507,1.25642784978901,0.61206066837699,0.408802489910016,1.5313408363991,1.0608225727815,1.05419824043426,0.633273208560967,1.51247181674859,-0.355300462157366,0.311260931475637,1.43139291110567,0.140197263263625,1.48750679064773,0.6842581043232,1.37389090779144,1.16883409007971,2.53471325206926,0.775852548440309,-1.0808146056115,1.14542364921146,1.0474416476692,0.982518458598355,1.33173100199592,-0.0860915556273318,1.58064712256652,1.64938547300161,1.20535675762271,0.647047048678359,-0.0986437353907029,0.398463649416666,2.35570264551745,0.849988889612696,1.58623776490834,0.356699042491987,0.626602419128835,0.0813001918535123,-0.027259638624002,0,1.06319824465796,0.873407757104539,0.153744336484162,0,0,0.556695274112599,0.786960684612602,0.990911024505307,0,0,0,2.06626752021901,0.207792169215281,0,0,0,0.385301086,0.100255576,-0.412886054,-0.104487517,1.265916659,-0.146203866,0.630549235,-0.228675014,0.581353345,2.790164468,0.526049407,0.810793899,1.316593561,1.490312772,-0.590917108,-0.319179483
"5-hydroxyindole",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,0.805169240497093,0.41068487345983,0.130330602776239,0.490631017589673,0.990935127100389,1.26417784250805,0.974657648849301,1.14928867211409,0.628192483182598,0.886708151388055,1.03143464489401,0.772150953363662,0.944784166378624,0.924760927366863,1.02829761875723,0.412459664801897,0.836291879586894,0.918950594071258,1.68040679720978,0.889142454777005,1.9403806776998,0.43449341775451,1.46347837862077,0.872926148139465,0.687539955107933,1.29524957796083,0.717710338040863,1.08192822749792,1.21253077501125,0.960891445094644,0.694378154559224,0.577895048277659,1.00183870209304,1.08058337498302,0.750824128215488,1.40398845285822,0.928449627553989,1.14575808608248,0.939268644084534,1.21023631993415,0.712548877292198,0.821608700496697,0.0880345881419659,1.51187633335694,0.970655604109659,1.83387296490851,0.535647216887984,0.726059633918682,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,0.174525478,0.162224516,0.020476365,-0.061340026,0.080686233,-0.140356625,1.117844525,0,0,0,0,0,0,0,0,0
"5-Hydroxyindole",-0.0462552475125018,0.225319386605821,1.01084140486114,2.57282805840843,0.273593362908855,1.00225100869686,0.234538415994671,1.18786555348679,0.859865434573647,0.593426454590351,1.08672013459894,-0.371787807734658,0.444488203706341,0.915307270443138,0.40595825103797,0.114068092672128,0.406492542025384,2.2745998533856,0.143801106943716,0.37954024818994,1.80660451099553,-0.909897623879339,0.256445448694514,0.4028859176441,1.44216017735107,0.478636153021502,1.39333456973583,0.996369511441158,0.487874306329779,-0.743833198243675,0.623270704324487,0.966158544542778,0.210339090902839,0.381925872455753,0.83363873508076,-0.00866275854760679,0.621691056497729,0.372815979478245,0.630487992375334,1.03870478542462,1.00382640791509,0.121242274933624,1.09758033497266,0.874241152902236,0.968061098298653,0.557139228620095,0.597755231402752,0.801979521108499,1.74752656011348,0.252905253068468,0.212434009509608,1.28807946753926,0.950762255233436,1.14972330269028,0.508633427494587,1.06997435586741,-0.471855126878041,0.795614235984596,1.40958259402873,0.591853397967327,1.10680289907863,0.496997537166377,0.190733098017925,0.880281095028459,0.909220174659579,1.20497887423238,0.797962904324843,0.605759379343809,0.384550238654243,0.689660623389474,1.29458621382191,1.12974424955806,1.20595057668485,1.09731123218241,1.56119599608231,0.613375067175606,1.00419553807524,0.131000716937821,1.69967711324031,0.89050290578828,1.55699472154012,-0.00321114449561088,0.635683454937731,0.813971234529161,0.650852312288653,0,0.468798459174085,-0.102262902829127,0.437475036509974,0,0,-0.9454797223964,-1.26378887348488,-0.446715224233327,0,0,0,-1.08799359162982,-0.0764878208622506,0,0,0,-0.032072562,-0.308959065,0.417247316,0.019562512,-0.130103984,0.280202777,-0.829925927,1.192189803,-0.656537428,-2.106163664,-0.201178389,-1.420488385,0.573221274,-2.491862283,-0.224442455,-1.398344617
"5-Hydroxyindole-3-acetic acid",0.782699764694705,0.500798178896266,1.40286917916492,1.51986011892667,0.305015427366493,1.11059707843662,0.414733776962778,1.04583440074815,0.723337287381153,0.342747184089903,0.895061099531062,0.355850233553272,0.46996839709578,0.543962889090288,0.291287516887217,0.951899075983417,0.302392094052096,1.0570605358284,0.477746457286794,0.575721136554324,0.795642126678423,0.638419787639689,0.736542735159902,0.401429190390689,1.24678605255214,0.408310497532781,1.6966474018198,1.01279811730925,0.421329220985979,1.08957760997927,0.637250203359879,1.08514660798165,0.438260764778562,0.865713397632907,0.468014502331578,1.25891277116087,0.574061131704015,1.66853262167082,0.83619009671567,2.49504016705188,2.16947697153215,1.37909896974356,1.86742519065104,0.62275071197823,1.42099719909451,0.188261631390651,0.64569748614487,0.667571249010463,1.49121557993025,2.72838893441411,0.324141232842005,1.79884190858806,2.4290448691966,2.55942858001956,0.68635066935044,1.33213655369733,0.598770817290664,1.66113336809018,0.69318491725784,0.492517604093011,0.400802436755455,1.48517723027648,1.50427371875343,0.95485815957975,1.67851317323353,0.967822897870231,1.40902850369253,1.00011889078122,0.878438067178387,0.628796603096793,2.33912503643262,-0.608097117601425,1.41301519686351,1.48617029151735,0.598462577393746,1.56025600640963,-0.572135494933772,0.278805950624421,2.16175531308977,0.6277547565299,1.94983830302207,0.781327786789133,1.38891190088723,0.403466240296559,0.34301497418837,0,0.366989511243929,0.25755452909095,0.27895765858066,0,0,0.50871601088526,0.418469993279033,0.0630394029804102,0,0,0,0.358673039741866,0.0899825993229797,0,0,0,-0.806075652,-0.203196771,0.825141923,-0.406032105,0.839142412,-0.873452809,-0.036400735,0,0,0,0,0,0,0,0,0
